timestamp,open,high,low,close,volume,ATR Date,ATR,Boll Date,Boll Mid Band,Boll Upper Band,Boll Lower Band,CCI Date,CCI ,EMA 20 Date,EMA20,MA5 Date,MA5,MA10 Date,MA10,MACD Date,MACD Value,MACD Signal,MACD Hist
6/1/18,2718.7,2736.9299,2718.7,2734.6201,3684130000,6/1/18,28.7062,6/1/18,2712.364,2755.1824,2669.5456,6/1/18,83.3814,6/1/18,2709.0223,6/1/18,2715.0181,6/1/18,2720.656,6/1/18,11.8902,12.8207,-0.9304
5/31/18,2720.98,2722.5,2700.6799,2705.27,4235370000,5/31/18,28.4789,5/31/18,2707.1195,2761.8004,2652.4386,5/31/18,43.5977,5/31/18,2706.3278,5/31/18,2713.646,5/31/18,2719.207,5/31/18,10.9721,13.0533,-2.0812
5/30/18,2702.4299,2729.3401,2702.4299,2724.01,3561050000,5/30/18,28.875,5/30/18,2703.6395,2766.583,2640.696,5/30/18,63.6763,5/30/18,2706.4391,5/30/18,2719.25,5/30/18,2720.926,5/30/18,12.6289,13.5736,-0.9447
5/29/18,2705.1101,2710.6699,2676.8101,2689.8601,3736890000,5/29/18,28.0592,5/29/18,2700.179,2765.8147,2634.5432,5/29/18,7.0839,5/29/18,2704.5895,5/29/18,2719.336,5/29/18,2719.67,5/29/18,12.6519,13.8098,-1.1579
5/25/18,2723.6001,2727.3601,2714.99,2721.3301,2995260000,5/25/18,26.793,5/25/18,2698.0885,2767.4625,2628.7144,5/25/18,71.9103,5/25/18,2706.14,5/25/18,2727.966,5/25/18,2723.697,5/25/18,15.9743,14.0992,1.8751
5/24/18,2730.9399,2731.97,2707.3799,2727.76,3256030000,5/24/18,27.8717,5/24/18,2695.5175,2765.0667,2625.9683,5/24/18,79.2955,5/24/18,2704.541,5/24/18,2726.294,5/24/18,2724.336,5/24/18,16.7783,13.6305,3.1478
5/23/18,2713.98,2733.3301,2709.54,2733.29,3326290000,5/23/18,28.0226,5/23/18,2692.4765,2761.4367,2623.5162,5/23/18,92.0611,5/23/18,2702.0969,5/23/18,2724.768,5/23/18,2723.867,5/23/18,16.9058,12.8435,4.0623
5/22/18,2738.3401,2742.24,2721.8799,2724.4399,3366310000,5/22/18,28.3482,5/22/18,2687.782,2757.7651,2617.7988,5/22/18,109.018,5/22/18,2698.8134,5/22/18,2722.602,5/22/18,2720.317,5/22/18,16.2596,11.8279,4.4316
5/21/18,2735.3899,2739.1899,2725.7,2733.01,3019890000,5/21/18,28.9627,5/21/18,2683.288,2754.8045,2611.7715,5/21/18,126.9425,5/21/18,2696.1159,5/21/18,2720.004,5/21/18,2715.065,5/21/18,16.0993,10.72,5.3793
5/18/18,2717.3501,2719.5,2709.1799,2712.97,3368690000,5/18/18,29.1736,5/18/18,2680.152,2748.0828,2612.2211,5/18/18,93.5636,5/18/18,2692.2323,5/18/18,2719.4279,5/18/18,2709.027,5/18/18,14.788,9.3752,5.4128
5/17/18,2719.71,2731.96,2711.3601,2720.1299,3475400000,5/17/18,30.5755,5/17/18,2678.0105,2744.3498,2611.6712,5/17/18,119.3484,5/17/18,2690.0494,5/17/18,2722.3779,5/17/18,2704.0719,5/17/18,14.9397,8.022,6.9176
5/16/18,2712.6201,2727.76,2712.1699,2722.46,3202670000,5/16/18,31.3428,5/16/18,2676.6605,2740.5707,2612.7502,5/16/18,131.3219,5/16/18,2686.883,5/16/18,2722.966,5/16/18,2695.032,5/16/18,14.1869,6.2926,7.8943
5/15/18,2718.5901,2718.5901,2701.9099,2711.45,3290680000,5/15/18,32.4992,5/15/18,2675.9695,2738.1597,2613.7792,5/15/18,116.2168,5/15/18,2683.1381,5/15/18,2718.032,5/15/18,2686.353,5/15/18,12.7825,4.3191,8.4634
5/14/18,2738.47,2742.1001,2725.47,2730.1299,2972660000,5/14/18,32.8284,5/14/18,2675.7165,2737.3661,2614.0668,5/14/18,183.1396,5/14/18,2680.1579,5/14/18,2710.126,5/14/18,2680.688,5/14/18,11.9251,2.2032,9.7219
5/11/18,2722.7,2732.8601,2717.45,2727.72,2862700000,5/11/18,34.0744,5/11/18,2673.102,2729.5119,2616.6921,5/11/18,177.831,5/11/18,2674.8977,5/11/18,2698.626,5/11/18,2672.48,5/11/18,8.7553,-0.2272,8.9825
5/10/18,2705.02,2726.1101,2704.54,2723.0701,3333050000,5/10/18,35.5101,5/10/18,2669.531,2720.4319,2618.63,5/10/18,172.9611,5/10/18,2669.3375,5/10/18,2685.766,5/10/18,2666.699,5/10/18,4.8275,-2.4729,7.3004
5/9/18,2678.1201,2701.27,2674.1399,2697.79,3909500000,5/9/18,36.0632,5/9/18,2666.577,2711.1735,2621.9804,5/9/18,110.1133,5/9/18,2663.6814,5/9/18,2667.0979,5/9/18,2661.086,5/9/18,0.2174,-4.298,4.5154
5/8/18,2670.26,2676.3401,2655.2,2671.9199,3717570000,5/8/18,36.5796,5/8/18,2663.797,2707.1794,2620.4145,5/8/18,50.4422,5/8/18,2660.091,5/8/18,2654.6739,5/8/18,2655.2469,5/8/18,-3.0959,-5.4268,2.331
5/7/18,2680.3401,2683.3501,2664.7,2672.6299,3237960000,5/7/18,37.7672,5/7/18,2663.0445,2706.3593,2619.7297,5/7/18,70.7862,5/7/18,2658.8459,5/7/18,2651.25,5/7/18,2651.511,5/7/18,-4.6458,-6.0096,1.3638
5/4/18,2621.45,2670.9299,2615.3201,2663.4199,3327220000,5/4/18,39.1393,5/4/18,2660.071,2708.2386,2611.9033,5/4/18,6.7536,5/4/18,2657.3949,5/4/18,2646.334,5/4/18,2651.277,5/4/18,-6.6287,-6.3505,-0.2782
5/3/18,2628.0801,2637.1399,2594.6201,2629.73,3851470000,5/3/18,37.8723,5/3/18,2657.1235,2710.9883,2603.2586,5/3/18,-78.6881,5/3/18,2656.7607,5/3/18,2647.632,5/3/18,2651.949,5/3/18,-8.1255,-6.281,-1.8445
5/2/18,2654.24,2660.8701,2631.7,2635.6699,4010770000,5/2/18,37.5148,5/2/18,2658.779,2711.19,2606.368,5/2/18,-22.9137,5/2/18,2659.6061,5/2/18,2655.074,5/2/18,2658.289,5/2/18,-6.4875,-5.8199,-0.6677
5/1/18,2642.96,2655.27,2625.4099,2654.8,3559850000,5/1/18,38.1567,5/1/18,2659.23,2710.989,2607.471,5/1/18,-21.509,5/1/18,2662.1257,5/1/18,2655.82,5/1/18,2665.586,5/1/18,-4.9073,-5.6529,0.7456
4/30/18,2682.51,2682.8701,2648.04,2648.05,3734530000,4/30/18,38.7949,4/30/18,2657.2125,2712.5283,2601.8967,4/30/18,8.413,4/30/18,2662.8968,4/30/18,2651.772,4/30/18,2670.7449,4/30/18,-4.7668,-5.8393,1.0725
4/27/18,2675.47,2677.3501,2659.01,2669.9099,3219030000,4/27/18,39.0999,4/27/18,2653.904,2718.2022,2589.6057,4/27/18,20.3263,4/27/18,2664.4596,4/27/18,2656.22,4/27/18,2673.724,4/27/18,-3.8309,-6.1075,2.2766
4/26/18,2651.6499,2676.48,2647.1599,2666.9399,3665720000,4/26/18,40.6968,4/26/18,2652.452,2716.5501,2588.3539,4/26/18,3.0196,4/26/18,2663.8859,4/26/18,2656.266,4/26/18,2672.363,4/26/18,-4.8063,-6.6766,1.8704
4/25/18,2634.9199,2645.3,2612.6699,2639.3999,3499440000,4/25/18,40.975,4/25/18,2649.355,2716.277,2582.4329,4/25/18,-58.0065,4/25/18,2663.5644,4/25/18,2661.504,4/25/18,2672.068,4/25/18,-5.6789,-7.1442,1.4653
4/24/18,2680.8,2683.55,2617.3201,2634.5601,3706740000,4/24/18,41.6169,4/24/18,2648.016,2716.7289,2579.3031,4/24/18,-40.4543,4/24/18,2666.108,4/24/18,2675.352,4/24/18,2672.347,4/24/18,-3.906,-7.5106,3.6045
4/23/18,2675.3999,2682.8601,2657.99,2670.29,3017480000,4/23/18,39.7236,4/23/18,2649.2155,2717.7843,2580.6467,4/23/18,-6.3003,4/23/18,2669.4289,4/23/18,2689.7179,4/23/18,2674.578,4/23/18,-1.0936,-8.4117,7.3181
4/20/18,2692.5601,2693.9399,2660.6101,2670.1399,3388590000,4/20/18,40.8662,4/20/18,2645.114,2717.8373,2572.3907,4/20/18,-4.3794,4/20/18,2669.3382,4/20/18,2691.2279,4/20/18,2668.865,4/20/18,-1.126,-10.2412,9.1152
4/19/18,2701.1599,2702.8401,2681.8999,2693.1299,3349370000,4/19/18,41.4459,4/19/18,2643.7915,2715.6026,2571.9804,4/19/18,16.7331,4/19/18,2669.2538,4/19/18,2688.46,4/19/18,2662.298,4/19/18,-1.1357,-12.52,11.3843
4/18/18,2710.1101,2717.49,2703.6299,2708.6399,3383410000,4/18/18,42.5772,4/18/18,2644.7315,2719.5313,2569.9317,4/18/18,37.7467,4/18/18,2666.7406,4/18/18,2682.632,4/18/18,2659.269,4/18/18,-3.4723,-15.3661,11.8937
4/17/18,2692.74,2713.3401,2692.05,2706.3899,3234360000,4/17/18,44.7862,4/17/18,2645.1465,2721.4372,2568.8557,4/17/18,29.0409,4/17/18,2662.3301,4/17/18,2669.342,4/17/18,2652.874,4/17/18,-7.9834,-18.3395,10.3561
4/16/18,2670.1001,2686.49,2665.1599,2677.8401,3019700000,4/16/18,45.5005,4/16/18,2645.473,2722.8574,2568.0886,4/16/18,-6.4819,4/16/18,2657.6922,4/16/18,2659.438,4/16/18,2643.68,4/16/18,-13.396,-20.9285,7.5325
4/13/18,2676.8999,2680.26,2645.05,2656.3,2960910000,4/13/18,46.6782,4/13/18,2649.1815,2738.5898,2559.7732,4/13/18,-27.0922,4/13/18,2655.5714,4/13/18,2646.502,4/13/18,2634.084,4/13/18,-17.2027,-22.8116,5.609
4/12/18,2653.8301,2674.72,2653.8301,2663.99,3021320000,4/12/18,47.5604,4/12/18,2653.733,2752.8666,2554.5994,4/12/18,-23.8174,4/12/18,2655.4947,4/12/18,2636.136,4/12/18,2632.541,4/12/18,-19.618,-24.2139,4.5959
4/11/18,2643.8899,2661.4299,2639.25,2642.1899,3020760000,4/11/18,48.7166,4/11/18,2658.0075,2765.5567,2550.4583,4/11/18,-47.2183,4/11/18,2654.6005,4/11/18,2635.906,4/11/18,2626.642,4/11/18,-23.1984,-25.3629,2.1644
4/10/18,2638.4099,2665.45,2635.78,2656.8701,3543930000,4/10/18,50.7578,4/10/18,2664.1635,2781.0736,2547.2534,4/10/18,-44.6429,4/10/18,2655.9068,4/10/18,2636.406,4/10/18,2623.685,4/10/18,-25.2113,-25.904,0.6926
4/9/18,2617.1799,2653.55,2610.79,2613.1599,3062960000,4/9/18,50.64,4/9/18,2670.471,2798.2348,2542.7072,4/9/18,-81.2239,4/9/18,2655.8054,4/9/18,2627.922,4/9/18,2623.853,4/9/18,-28.9085,-26.0771,-2.8313
4/6/18,2645.8201,2656.8799,2586.27,2604.47,3299700000,4/6/18,50.76,4/6/18,2679.1415,2813.5355,2544.7475,4/6/18,-100.1524,4/6/18,2660.2944,4/6/18,2621.666,4/6/18,2621.363,4/6/18,-28.7564,-25.3693,-3.3871
4/5/18,2657.3601,2672.0801,2649.5801,2662.8401,3178970000,4/5/18,48.7746,4/5/18,2685.8665,2818.0844,2553.6486,4/5/18,-49.7723,4/5/18,2666.1707,4/5/18,2628.946,4/5/18,2625.285,4/5/18,-27.2592,-24.5225,-2.7367
4/4/18,2584.04,2649.8601,2573.6101,2644.6899,3350340000,4/4/18,50.4195,4/4/18,2689.0645,2821.9921,2556.137,4/4/18,-105.7415,4/4/18,2666.5213,4/4/18,2617.378,4/4/18,2630.194,4/4/18,-30.895,-23.8383,-7.0566
4/3/18,2592.1699,2619.1399,2575.49,2614.45,3392810000,4/3/18,48.4326,4/3/18,2693.236,2825.5666,2560.9055,4/3/18,-145.7091,4/3/18,2668.8193,4/3/18,2610.964,4/3/18,2637.419,4/3/18,-33.2381,-22.0742,-11.1639
4/2/18,2633.45,2638.3,2553.8,2581.8799,3598520000,4/2/18,48.8005,4/2/18,2698.5605,2826.2712,2570.8498,4/2/18,-185.062,4/2/18,2674.5424,4/2/18,2619.784,4/2/18,2647.266,4/2/18,-32.6663,-19.2832,-13.3831
3/29/18,2614.4099,2659.0701,2609.72,2640.8701,3565990000,3/29/18,45.8567,3/29/18,2704.029,2820.1248,2587.9333,3/29/18,-137.2336,3/29/18,2684.2963,3/29/18,2621.0601,3/29/18,2664.279,3/29/18,-28.1451,-15.9374,-12.2077
3/28/18,2611.3,2632.6499,2593.0601,2605,3864500000,3/28/18,45.2249,3/28/18,2705.869,2819.0319,2592.7061,3/28/18,-198.3032,3/28/18,2688.8675,3/28/18,2621.624,3/28/18,2674.925,3/28/18,-27.9713,-12.8855,-15.0859
3/27/18,2667.5701,2674.78,2596.1201,2612.6201,3706350000,3/27/18,45.6583,3/27/18,2711.3105,2814.5828,2608.0383,3/27/18,-178.1639,3/27/18,2697.6957,3/27/18,2643.01,3/27/18,2689.373,3/27/18,-23.6904,-9.114,-14.5764
3/26/18,2619.3501,2661.3601,2601.8101,2658.55,3511100000,3/26/18,43.1198,3/26/18,2717.8935,2811.4951,2624.2919,3/26/18,-158.5685,3/26/18,2706.651,3/26/18,2663.874,3/26/18,2704.642,3/26/18,-18.6578,-5.4699,-13.1879
3/23/18,2646.71,2657.6699,2585.8899,2588.26,3815080000,3/23/18,40.8136,3/23/18,2723.946,2817.0692,2630.8228,3/23/18,-205.6846,3/23/18,2711.7143,3/23/18,2674.7479,3/23/18,2717.089,3/23/18,-16.6393,-2.1729,-14.4664
3/22/18,2691.3601,2695.6799,2641.5901,2643.6899,3739800000,3/22/18,38.4315,3/22/18,2731.898,2801.5108,2662.2852,3/22/18,-109.1791,3/22/18,2724.7095,3/22/18,2707.4979,3/22/18,2736.92,3/22/18,-6.6643,1.4437,-8.1079
3/21/18,2714.99,2739.1399,2709.79,2711.9299,3415510000,3/21/18,35.9771,3/21/18,2734.9115,2793.3032,2676.5198,3/21/18,7.1935,3/21/18,2733.2378,3/21/18,2728.226,3/21/18,2746.448,3/21/18,0.5207,3.4707,-2.9499
3/20/18,2715.05,2724.22,2710.05,2716.9399,3261030000,3/20/18,36.4868,3/20/18,2734.3815,2793.7817,2674.9814,3/20/18,4.1983,3/20/18,2735.4808,3/20/18,2735.736,3/20/18,2747.935,3/20/18,2.7357,4.2081,-1.4724
3/19/18,2741.3799,2741.3799,2694.5901,2712.9199,3302130000,3/19/18,38.2035,3/19/18,2734.3475,2793.7883,2674.9067,3/19/18,4.7055,3/19/18,2737.4324,3/19/18,2745.41,3/19/18,2749.053,3/19/18,5.013,4.5762,0.4367
3/16/18,2750.5701,2761.8501,2749.97,2752.01,5372340000,3/16/18,36.7253,3/16/18,2735.3125,2793.9518,2676.6733,3/16/18,69.659,3/16/18,2740.0127,3/16/18,2759.43,3/16/18,2749.855,3/16/18,8.256,4.4671,3.7889
3/15/18,2754.27,2763.03,2741.47,2747.3301,3500330000,3/15/18,38.4334,3/15/18,2734.272,2792.4257,2676.1183,3/15/18,55.416,3/15/18,2738.7498,3/15/18,2766.342,3/15/18,2743.779,3/15/18,8.295,3.5198,4.7752
3/14/18,2774.0601,2777.1101,2744.3799,2749.48,3391360000,3/14/18,39.7314,3/14/18,2731.837,2791.6543,2672.0197,3/14/18,58.4408,3/14/18,2737.8466,3/14/18,2764.67,3/14/18,2736.813,3/14/18,8.7007,2.326,6.3747
3/13/18,2792.3101,2801.8999,2758.6799,2765.3101,3301650000,3/13/18,40.2699,3/13/18,2727.51,2793.7695,2661.2505,3/13/18,79.4349,3/13/18,2736.6221,3/13/18,2760.134,3/13/18,2733.248,3/13/18,8.8731,0.7323,8.1408
3/12/18,2790.54,2796.98,2779.26,2783.02,3185020000,3/12/18,40.043,3/12/18,2722.0445,2792.8103,2651.2787,3/12/18,86.057,3/12/18,2733.6023,3/12/18,2752.696,3/12/18,2731.145,3/12/18,7.3523,-1.3029,8.6551
3/9/18,2752.9099,2786.5701,2751.54,2786.5701,3364100000,3/9/18,41.7602,3/9/18,2713.871,2791.9607,2635.7813,3/9/18,62.1896,3/9/18,2728.4004,3/9/18,2740.28,3/9/18,2730.803,3/9/18,3.501,-3.4666,6.9676
3/8/18,2732.75,2740.45,2722.6499,2738.97,3212320000,3/8/18,41.311,3/8/18,2703.5925,2793.8661,2613.3189,3/8/18,4.5706,3/8/18,2722.2773,3/8/18,2721.216,3/8/18,2726.876,3/8/18,-1.827,-5.2085,3.3815
3/7/18,2710.1799,2730.6001,2701.74,2726.8,3393270000,3/7/18,43.1195,3/7/18,2700.727,2789.9591,2611.4949,3/7/18,-16.7009,3/7/18,2720.5202,3/7/18,2708.956,3/7/18,2723.375,3/7/18,-3.7544,-6.0539,2.2996
3/6/18,2730.1799,2732.0801,2711.26,2728.1201,3370690000,3/6/18,44.2164,3/6/18,2699.144,2787.5896,2610.6984,3/6/18,-15.4867,3/6/18,2719.8591,3/6/18,2706.362,3/6/18,2720.828,3/6/18,-4.9206,-6.6288,1.7082
3/5/18,2681.0601,2728.0901,2675.75,2720.9399,3710810000,3/5/18,46.0161,3/5/18,2695.185,2785.1633,2605.2067,3/5/18,-34.6284,3/5/18,2718.9895,3/5/18,2709.594,3/5/18,2719.642,3/5/18,-6.4721,-7.0559,0.5838
3/2/18,2658.8899,2696.25,2647.3201,2691.25,3882450000,3/2/18,45.5296,3/2/18,2697.2445,2791.2806,2603.2084,3/2/18,-67.9819,3/2/18,2718.7842,3/2/18,2721.326,3/2/18,2720.77,3/2/18,-7.627,-7.2018,-0.4252
3/1/18,2715.22,2730.8899,2659.6499,2677.6699,4503970000,3/1/18,45.2681,3/1/18,2703.781,2812.3005,2595.2614,3/1/18,-60.7948,3/1/18,2721.6826,3/1/18,2732.536,3/1/18,2724.765,3/1/18,-5.9673,-7.0955,1.1282
2/28/18,2753.78,2761.52,2713.54,2713.8301,4230660000,2/28/18,43.2702,2/28/18,2711.088,2830.7039,2591.4721,2/28/18,-23.1877,2/28/18,2726.3155,2/28/18,2737.794,2/28/18,2726.861,2/28/18,-2.3793,-7.3776,4.9982
2/27/18,2780.45,2789.1499,2744.22,2744.28,3745080000,2/27/18,42.9079,2/27/18,2716.518,2845.6223,2587.4137,2/27/18,5.5442,2/27/18,2727.6297,2/27/18,2735.294,2/27/18,2721.772,2/27/18,-1.447,-8.6271,7.1802
2/26/18,2757.3701,2780.6399,2753.78,2779.6001,3424650000,2/26/18,42.7524,2/26/18,2721.9805,2863.9272,2580.0337,2/26/18,17.1171,2/26/18,2725.8771,2/26/18,2729.69,2/26/18,2712.944,2/26/18,-3.3363,-10.4222,7.0859
2/23/18,2715.8,2747.76,2713.74,2747.3,3189190000,2/23/18,43.4764,2/23/18,2726.644,2881.4064,2571.8815,2/23/18,-18.4817,2/23/18,2720.222,2/23/18,2720.214,2/23/18,2696.939,2/23/18,-9.2953,-12.1937,2.8983
2/22/18,2710.4199,2731.26,2697.77,2703.96,3701270000,2/22/18,43.4515,2/22/18,2731.2415,2893.4684,2569.0146,2/22/18,-44.9109,2/22/18,2717.3717,2/22/18,2716.994,2/22/18,2680.309,2/22/18,-13.4774,-12.9182,-0.5591
2/21/18,2720.53,2747.75,2701.29,2701.3301,3779400000,2/21/18,44.2178,2/21/18,2737.9205,2905.9983,2569.8427,2/21/18,-41.3244,2/21/18,2718.7835,2/21/18,2715.928,2/21/18,2678.079,2/21/18,-14.2064,-12.7785,-1.4279
2/20/18,2722.99,2737.6001,2706.76,2716.26,3627610000,2/20/18,44.0453,2/20/18,2744.8105,2917.5564,2572.0646,2/20/18,-39.314,2/20/18,2720.6207,2/20/18,2708.25,2/20/18,2677.46,2/20/18,-14.6624,-12.4215,-2.2409
2/16/18,2727.1399,2754.4199,2725.1101,2732.22,3637460000,2/16/18,45.0611,2/16/18,2750.646,2926.9875,2574.3044,2/16/18,-21.9203,2/16/18,2721.0797,2/16/18,2696.1979,2/16/18,2670.728,2/16/18,-16.5513,-11.8613,-4.69
2/15/18,2713.46,2731.51,2689.8201,2731.2,3684910000,2/15/18,46.2727,2/15/18,2754.55,2932.5365,2576.5635,2/15/18,-42.4932,2/15/18,2719.907,2/15/18,2673.664,2/15/18,2673.7189,2/15/18,-20.3465,-10.6888,-9.6577
2/14/18,2651.21,2702.1001,2648.8701,2698.6299,4003740000,2/14/18,46.6253,2/14/18,2757.8915,2936.5072,2579.2757,2/14/18,-78.6185,2/14/18,2718.7183,2/14/18,2643.624,2/14/18,2682.7969,2/14/18,-24.7907,-8.2743,-16.5164
2/13/18,2646.27,2668.8401,2637.0801,2662.9399,3472870000,2/13/18,46.1172,2/13/18,2763.088,2940.5485,2585.6275,2/13/18,-108.1767,2/13/18,2720.8329,2/13/18,2640.23,2/13/18,2695.315,2/13/18,-26.7864,-4.1452,-22.6411
2/12/18,2636.75,2672.6101,2622.45,2656,4055790000,2/12/18,47.2216,2/12/18,2768.762,2940.2061,2597.3179,2/12/18,-116.9624,2/12/18,2726.9269,2/12/18,2646.67,2/12/18,2711.264,2/12/18,-25.31,1.515,-26.8251
2/9/18,2601.78,2638.6699,2532.6899,2619.55,5680070000,2/9/18,46.7725,2/9/18,2775.274,2938.8023,2611.7457,2/9/18,-180.0813,2/9/18,2734.3929,2/9/18,2645.258,2/9/18,2731.017,2/9/18,-22.351,8.2213,-30.5723
2/8/18,2685.01,2685.27,2580.5601,2581,5305440000,2/8/18,42.2181,2/8/18,2782.6745,2929.9305,2635.4184,2/8/18,-171.1973,2/8/18,2746.4816,2/8/18,2673.7739,2/8/18,2756.349,2/8/18,-14.5377,15.8644,-30.4021
2/7/18,2690.95,2727.6699,2681.3301,2681.6599,4626570000,2/7/18,37.411,2/7/18,2791.036,2907.2575,2674.8144,2/7/18,-81.752,2/7/18,2763.9007,2/7/18,2721.9699,2/7/18,2782.174,2/7/18,-0.4286,23.4649,-23.8935
2/6/18,2614.78,2701.04,2593.0701,2695.1399,5891660000,2/6/18,36.7242,2/6/18,2794.5175,2901.2053,2687.8297,2/6/18,-121.252,2/6/18,2772.5576,2/6/18,2750.4,2/6/18,2797.762,2/6/18,7.3369,29.4383,-22.1013
2/5/18,2741.0601,2763.3899,2638.1699,2648.9399,5283460000,2/5/18,31.2437,2/5/18,2797.146,2896.2301,2698.0619,2/5/18,-98.9486,2/5/18,2780.7068,2/5/18,2775.858,2/5/18,2812.161,2/5/18,15.7694,34.9636,-19.1942
2/2/18,2808.9199,2808.9199,2759.97,2762.1299,4301130000,2/2/18,24.0148,2/2/18,2801.8565,2878.7916,2724.9214,2/2/18,15.6018,2/2/18,2794.577,2/2/18,2816.776,2/2/18,2830.564,2/2/18,31.0068,39.7622,-8.7553
2/1/18,2816.45,2835.96,2812.7,2821.98,3938450000,2/1/18,21.0921,2/1/18,2799.9495,2882.4205,2717.4785,2/1/18,73.4581,2/1/18,2797.9925,2/1/18,2838.924,2/1/18,2835.381,2/1/18,38.4796,41.951,-3.4714
1/31/18,2832.4099,2839.26,2813.04,2823.8101,4261280000,1/31/18,20.9253,1/31/18,2794.5035,2884.4797,2704.5273,1/31/18,80.8557,1/31/18,2795.4675,1/31/18,2842.378,1/31/18,2832.986,1/31/18,41.364,42.8188,-1.4548
1/30/18,2832.74,2837.75,2818.27,2822.4299,3990650000,1/30/18,20.5181,1/30/18,2788.1035,2886.6336,2689.5734,1/30/18,87.9032,1/30/18,2792.4841,1/30/18,2845.124,1/30/18,2830.861,1/30/18,44.2576,43.1825,1.0751
1/29/18,2867.23,2870.6201,2851.48,2853.53,3573830000,1/29/18,19.3841,1/29/18,2780.6625,2889.6249,2671.7002,1/29/18,132.9714,1/29/18,2789.3319,1/29/18,2848.464,1/29/18,2826.26,1/29/18,47.4477,42.9138,4.5339
1/26/18,2847.48,2872.8701,2846.1799,2872.8701,3443230000,1/26/18,19.2297,1/26/18,2772.363,2883.1316,2661.5944,1/26/18,151.4514,1/26/18,2782.5742,1/26/18,2844.352,1/26/18,2819.531,1/26/18,47.6626,41.7803,5.8823
1/25/18,2846.24,2848.5601,2830.9399,2839.25,3835150000,1/25/18,18.1228,1/25/18,2762.8505,2870.08,2655.621,1/25/18,135.2377,1/25/18,2773.0694,1/25/18,2831.838,1/25/18,2809,1/25/18,45.2745,40.3097,4.9648
1/24/18,2845.4199,2852.97,2824.8101,2837.54,4014070000,1/24/18,18.1615,1/24/18,2754.913,2861.848,2647.978,1/24/18,146.6338,1/24/18,2766.103,1/24/18,2823.594,1/24/18,2799.898,1/24/18,44.9911,39.0685,5.9226
1/23/18,2835.05,2842.24,2830.5901,2839.1299,3519650000,1/23/18,17.3923,1/23/18,2747.203,2851.3971,2643.0089,1/23/18,160.2531,1/23/18,2758.5833,1/23/18,2816.598,1/23/18,2791.273,1/23/18,44.149,37.5879,6.5611
1/22/18,2809.1599,2833.03,2808.1201,2832.97,3471780000,1/22/18,17.8341,1/22/18,2739.475,2838.0244,2640.9256,1/22/18,160.0639,1/22/18,2750.1048,1/22/18,2804.056,1/22/18,2782.131,1/22/18,42.2701,35.9476,6.3225
1/19/18,2802.6001,2810.3301,2798.0801,2810.3,3639430000,1/19/18,17.2898,1/19/18,2731.789,2823.7283,2639.8497,1/19/18,151.1347,1/19/18,2741.3821,1/19/18,2794.71,1/19/18,2773.149,1/19/18,39.8843,34.3669,5.5174
1/18/18,2802.3999,2805.8301,2792.5601,2798.03,3681470000,1/18/18,17.6736,1/18/18,2725.3475,2812.2985,2638.3965,1/18/18,157.1982,1/18/18,2734.1276,1/18/18,2786.162,1/18/18,2764.518,1/18/18,38.5673,32.9876,5.5797
1/17/18,2784.99,2807.04,2778.3799,2802.5601,3778050000,1/17/18,18.0123,1/17/18,2719.954,2801.4107,2638.4973,1/17/18,173.9794,1/17/18,2727.401,1/17/18,2776.202,1/17/18,2756.021,1/17/18,37.5746,31.5927,5.9819
1/16/18,2798.96,2807.54,2768.6399,2776.4199,4325970000,1/16/18,17.0425,1/16/18,2713.6165,2787.7753,2639.4577,1/16/18,178.5592,1/16/18,2719.4895,1/16/18,2765.948,1/16/18,2745.346,1/16/18,35.2998,30.0972,5.2025
1/12/18,2770.1799,2787.8501,2769.6399,2786.24,3573970000,1/12/18,15.3611,1/12/18,2707.396,2780.2998,2634.4922,1/12/18,200.0944,1/12/18,2713.4968,1/12/18,2760.206,1/12/18,2735.065,1/12/18,34.5443,28.7966,5.7478
1/11/18,2752.97,2767.5601,2752.78,2767.5601,3641320000,1/11/18,14.982,1/11/18,2701.2265,2766.9252,2635.5279,1/11/18,184.0817,1/11/18,2705.8397,1/11/18,2751.588,1/11/18,2725.195,1/11/18,32.0778,27.3596,4.7182
1/10/18,2745.55,2750.8,2736.0601,2748.23,3576350000,1/10/18,14.6475,1/10/18,2696.054,2756.0939,2636.0141,1/10/18,157.7534,1/10/18,2699.3428,1/10/18,2742.874,1/10/18,2716.701,1/10/18,30.3651,26.1801,4.185
1/9/18,2751.1499,2759.1399,2747.8601,2751.29,3453480000,1/9/18,14.6027,1/9/18,2691.642,2748.5857,2634.6983,1/9/18,185.2853,1/9/18,2694.1968,1/9/18,2735.84,1/9/18,2709.928,1/9/18,29.7054,25.1338,4.5716
1/8/18,2742.6699,2748.51,2737.6001,2747.71,3242650000,1/8/18,14.8468,1/8/18,2686.6525,2739.1283,2634.1768,1/8/18,180.5798,1/8/18,2688.187,1/8/18,2724.744,1/8/18,2703.133,1/8/18,28.1198,23.9909,4.1289
1/5/18,2731.3301,2743.45,2727.9199,2743.1499,3236620000,1/5/18,15.1496,1/5/18,2681.116,2729.8906,2632.3414,1/5/18,178.1477,1/5/18,2681.9214,1/5/18,2709.924,1/5/18,2696.819,1/5/18,26.0515,22.9587,3.0928
